east_phi,west_phi,east_r,west_r
4.26879,4.26879,22.95501,22.95501
4.34019,4.34019,22.95504,22.95504
4.41159,4.41159,22.95503,22.95503
4.48299,4.48299,22.95496,22.95496
4.55439,4.55439,22.95499,22.95499
4.62579,4.62579,22.95503,22.95503
4.69719,4.69719,22.95502,22.95502
4.76870,4.76870,22.95496,22.95496
4.84010,4.84010,22.95500,22.95500
4.91150,4.91150,22.95495,22.95495
4.98290,4.98290,22.95497,22.95497
5.05430,5.05430,22.95500,22.95500
5.12570,5.12570,22.95504,22.95504
5.19710,5.19710,22.95501,22.95501
5.26850,5.26850,22.95497,22.95497
5.33990,5.33990,22.95500,22.95500
5.41130,5.41130,22.95501,22.95501
5.48269,5.48269,22.95502,22.95502
5.55410,5.55410,22.95497,22.95497
5.62550,5.62550,22.95496,22.95496
5.69689,5.69689,22.95500,22.95500
5.76830,5.76830,22.95503,22.95503
5.83970,5.83970,22.95501,22.95501
5.91110,5.91110,22.95504,22.95504
5.98250,5.98250,22.95503,22.95503
6.05389,6.05389,22.95496,22.95496
6.12530,6.12530,22.95499,22.95499
6.19670,6.19670,22.95503,22.95503
6.26809,6.26809,22.95502,22.95502
0.02059,0.02059,24.55501,24.55501
0.09199,0.09199,24.55503,24.55503
0.16339,0.16339,24.55495,24.55495
0.23479,0.23479,24.55503,24.55503
0.30619,0.30619,24.55501,24.55501
0.37759,0.37759,24.55499,24.55499
0.44899,0.44899,24.55498,24.55498
0.52039,0.52039,24.55501,24.55501
0.59179,0.59179,24.55498,24.55498
0.66319,0.66319,24.55504,24.55504
0.73459,0.73459,24.55507,24.55507
0.80599,0.80599,24.55504,24.55504
0.87739,0.87739,24.55495,24.55495
0.94879,0.94879,24.55501,24.55501
1.02019,1.02019,24.55500,24.55500
1.09159,1.09159,24.55500,24.55500
1.16299,1.16299,24.55496,24.55496
1.23439,1.23439,24.55496,24.55496
1.30579,1.30579,24.55498,24.55498
1.37719,1.37719,24.55496,24.55496
1.44859,1.44859,24.55502,24.55502
1.51999,1.51999,24.55498,24.55498
1.59130,1.59130,24.55501,24.55501
1.66270,1.66270,24.55503,24.55503
1.73410,1.73410,24.55495,24.55495
1.80550,1.80550,24.55503,24.55503
1.87690,1.87690,24.55501,24.55501
1.94830,1.94830,24.55499,24.55499
2.01970,2.01970,24.55498,24.55498
2.09110,2.09110,24.55501,24.55501
2.16250,2.16250,24.55498,24.55498
2.23390,2.23390,24.55504,24.55504
2.30530,2.30530,24.55507,24.55507
2.37670,2.37670,24.55504,24.55504
2.44810,2.44810,24.55495,24.55495
2.51950,2.51950,24.55501,24.55501
2.59090,2.59090,24.55500,24.55500
2.66230,2.66230,24.55500,24.55500
2.73370,2.73370,24.55496,24.55496
2.80510,2.80510,24.55496,24.55496
2.87650,2.87650,24.55498,24.55498
2.94789,2.94789,24.55496,24.55496
3.01930,3.01930,24.55502,24.55502
3.09069,3.09069,24.55498,24.55498
3.16209,3.16209,24.55501,24.55501
3.23349,3.23349,24.55503,24.55503
3.30489,3.30489,24.55495,24.55495
3.37629,3.37629,24.55503,24.55503
3.44769,3.44769,24.55501,24.55501
3.51909,3.51909,24.55499,24.55499
3.59049,3.59049,24.55498,24.55498
3.66189,3.66189,24.55501,24.55501
3.73329,3.73329,24.55498,24.55498
3.80469,3.80469,24.55504,24.55504
3.87609,3.87609,24.55507,24.55507
3.94749,3.94749,24.55504,24.55504
4.01889,4.01889,24.55495,24.55495
4.09029,4.09029,24.55501,24.55501
4.16169,4.16169,24.55500,24.55500
4.23309,4.23309,24.55500,24.55500
4.30449,4.30449,24.55496,24.55496
4.37589,4.37589,24.55496,24.55496
4.44729,4.44729,24.55498,24.55498
4.51869,4.51869,24.55496,24.55496
4.59009,4.59009,24.55502,24.55502
4.66149,4.66149,24.55498,24.55498
4.73300,4.73300,24.55501,24.55501
4.80440,4.80440,24.55503,24.55503
4.87580,4.87580,24.55495,24.55495
4.94720,4.94720,24.55503,24.55503
5.01860,5.01860,24.55501,24.55501
5.09000,5.09000,24.55499,24.55499
5.16140,5.16140,24.55498,24.55498
5.23280,5.23280,24.55501,24.55501
5.30420,5.30420,24.55498,24.55498
5.37560,5.37560,24.55504,24.55504
5.44700,5.44700,24.55507,24.55507
5.51840,5.51840,24.55504,24.55504
5.58980,5.58980,24.55495,24.55495
5.66120,5.66120,24.55501,24.55501
5.73260,5.73260,24.55500,24.55500
5.80400,5.80400,24.55500,24.55500
5.87540,5.87540,24.55496,24.55496
5.94680,5.94680,24.55496,24.55496
6.01820,6.01820,24.55498,24.55498
6.08959,6.08959,24.55496,24.55496
6.16100,6.16100,24.55502,24.55502
6.23239,6.23239,24.55498,24.55498
0.05201,0.05201,26.21505,26.21505
0.11484,0.11484,26.21498,26.21498
0.17767,0.17767,26.21499,26.21499
0.24051,0.24051,26.21503,26.21503
0.30334,0.30334,26.21496,26.21496
0.36617,0.36617,26.21501,26.21501
0.42900,0.42900,26.21498,26.21498
0.49184,0.49184,26.21503,26.21503
0.55467,0.55467,26.21505,26.21505
0.61750,0.61750,26.21502,26.21502
0.68033,0.68033,26.21496,26.21496
0.74316,0.74316,26.21504,26.21504
0.80599,0.80599,26.21497,26.21497
0.86882,0.86882,26.21502,26.21502
0.93166,0.93166,26.21501,26.21501
0.99449,0.99449,26.21504,26.21504
1.05732,1.05732,26.21501,26.21501
1.12015,1.12015,26.21502,26.21502
1.18298,1.18298,26.21497,26.21497
1.24582,1.24582,26.21497,26.21497
1.30865,1.30865,26.21502,26.21502
1.37148,1.37148,26.21500,26.21500
1.43431,1.43431,26.21499,26.21499
1.49714,1.49714,26.21497,26.21497
1.55998,1.55998,26.21503,26.21503
1.62271,1.62271,26.21505,26.21505
1.68555,1.68555,26.21498,26.21498
1.74838,1.74838,26.21499,26.21499
1.81121,1.81121,26.21503,26.21503
1.87404,1.87404,26.21496,26.21496
1.93687,1.93687,26.21501,26.21501
1.99971,1.99971,26.21498,26.21498
2.06254,2.06254,26.21503,26.21503
2.12537,2.12537,26.21505,26.21505
2.18820,2.18820,26.21502,26.21502
2.25103,2.25103,26.21496,26.21496
2.31387,2.31387,26.21504,26.21504
2.37670,2.37670,26.21497,26.21497
2.43953,2.43953,26.21502,26.21502
2.50236,2.50236,26.21501,26.21501
2.56519,2.56519,26.21504,26.21504
2.62803,2.62803,26.21501,26.21501
2.69086,2.69086,26.21502,26.21502
2.75369,2.75369,26.21497,26.21497
2.81652,2.81652,26.21497,26.21497
2.87935,2.87935,26.21502,26.21502
2.94218,2.94218,26.21500,26.21500
3.00502,3.00502,26.21499,26.21499
3.06785,3.06785,26.21497,26.21497
3.13068,3.13068,26.21503,26.21503
3.19351,3.19351,26.21505,26.21505
3.25634,3.25634,26.21498,26.21498
3.31917,3.31917,26.21499,26.21499
3.38201,3.38201,26.21503,26.21503
3.44484,3.44484,26.21496,26.21496
3.50767,3.50767,26.21501,26.21501
3.57050,3.57050,26.21498,26.21498
3.63334,3.63334,26.21503,26.21503
3.69617,3.69617,26.21505,26.21505
3.75900,3.75900,26.21502,26.21502
3.82183,3.82183,26.21496,26.21496
3.88466,3.88466,26.21504,26.21504
3.94749,3.94749,26.21497,26.21497
4.01032,4.01032,26.21502,26.21502
4.07316,4.07316,26.21501,26.21501
4.13599,4.13599,26.21504,26.21504
4.19882,4.19882,26.21501,26.21501
4.26165,4.26165,26.21502,26.21502
4.32448,4.32448,26.21497,26.21497
4.38732,4.38732,26.21497,26.21497
4.45015,4.45015,26.21502,26.21502
4.51298,4.51298,26.21500,26.21500
4.57581,4.57581,26.21499,26.21499
4.63864,4.63864,26.21497,26.21497
4.70148,4.70148,26.21503,26.21503
4.76441,4.76441,26.21505,26.21505
4.82725,4.82725,26.21498,26.21498
4.89008,4.89008,26.21499,26.21499
4.95291,4.95291,26.21503,26.21503
5.01574,5.01574,26.21496,26.21496
5.07857,5.07857,26.21501,26.21501
5.14141,5.14141,26.21498,26.21498
5.20424,5.20424,26.21503,26.21503
5.26707,5.26707,26.21505,26.21505
5.32990,5.32990,26.21502,26.21502
5.39273,5.39273,26.21496,26.21496
5.45557,5.45557,26.21504,26.21504
5.51840,5.51840,26.21497,26.21497
5.58123,5.58123,26.21502,26.21502
5.64406,5.64406,26.21501,26.21501
5.70689,5.70689,26.21504,26.21504
5.76973,5.76973,26.21501,26.21501
5.83256,5.83256,26.21502,26.21502
5.89539,5.89539,26.21497,26.21497
5.95822,5.95822,26.21497,26.21497
6.02105,6.02105,26.21502,26.21502
6.08388,6.08388,26.21500,26.21500
6.14672,6.14672,26.21499,26.21499
6.20955,6.20955,26.21497,26.21497
6.27238,6.27238,26.21503,26.21503
0.02059,0.02059,27.82000,27.82000
0.08343,0.08343,27.81996,27.81996
0.14626,0.14626,27.82003,27.82003
0.20909,0.20909,27.82002,27.82002
0.27192,0.27192,27.82001,27.82001
0.33475,0.33475,27.81996,27.81996
0.39758,0.39758,27.81999,27.81999
0.46042,0.46042,27.82001,27.82001
0.52325,0.52325,27.82002,27.82002
0.58608,0.58608,27.81999,27.81999
0.64891,0.64891,27.81997,27.81997
0.71175,0.71175,27.81996,27.81996
0.77458,0.77458,27.81999,27.81999
0.83741,0.83741,27.81999,27.81999
0.90024,0.90024,27.81996,27.81996
0.96307,0.96307,27.81996,27.81996
1.02591,1.02591,27.81999,27.81999
1.08874,1.08874,27.82001,27.82001
1.15157,1.15157,27.82002,27.82002
1.21440,1.21440,27.82000,27.82000
1.27723,1.27723,27.81998,27.81998
1.34006,1.34006,27.81996,27.81996
1.40290,1.40290,27.82001,27.82001
1.46573,1.46573,27.82002,27.82002
1.52856,1.52856,27.82001,27.82001
1.59130,1.59130,27.82000,27.82000
1.65413,1.65413,27.81996,27.81996
1.71696,1.71696,27.82003,27.82003
1.77979,1.77979,27.82002,27.82002
1.84263,1.84263,27.82001,27.82001
1.90546,1.90546,27.81996,27.81996
1.96829,1.96829,27.81999,27.81999
2.03112,2.03112,27.82001,27.82001
2.09395,2.09395,27.82002,27.82002
2.15679,2.15679,27.81999,27.81999
2.21962,2.21962,27.81997,27.81997
2.28245,2.28245,27.81996,27.81996
2.34528,2.34528,27.81999,27.81999
2.40811,2.40811,27.81999,27.81999
2.47095,2.47095,27.81996,27.81996
2.53378,2.53378,27.81996,27.81996
2.59661,2.59661,27.81999,27.81999
2.65944,2.65944,27.82001,27.82001
2.72227,2.72227,27.82002,27.82002
2.78510,2.78510,27.82000,27.82000
2.84794,2.84794,27.81998,27.81998
2.91077,2.91077,27.81996,27.81996
2.97360,2.97360,27.82001,27.82001
3.03643,3.03643,27.82002,27.82002
3.09926,3.09926,27.82001,27.82001
3.16209,3.16209,27.82000,27.82000
3.22493,3.22493,27.81996,27.81996
3.28776,3.28776,27.82003,27.82003
3.35059,3.35059,27.82002,27.82002
3.41342,3.41342,27.82001,27.82001
3.47625,3.47625,27.81996,27.81996
3.53908,3.53908,27.81999,27.81999
3.60192,3.60192,27.82001,27.82001
3.66475,3.66475,27.82002,27.82002
3.72758,3.72758,27.81999,27.81999
3.79041,3.79041,27.81997,27.81997
3.85325,3.85325,27.81996,27.81996
3.91608,3.91608,27.81999,27.81999
3.97891,3.97891,27.81999,27.81999
4.04174,4.04174,27.81996,27.81996
4.10457,4.10457,27.81996,27.81996
4.16741,4.16741,27.81999,27.81999
4.23024,4.23024,27.82001,27.82001
4.29307,4.29307,27.82002,27.82002
4.35590,4.35590,27.82000,27.82000
4.41873,4.41873,27.81998,27.81998
4.48156,4.48156,27.81996,27.81996
4.54440,4.54440,27.82001,27.82001
4.60723,4.60723,27.82002,27.82002
4.67006,4.67006,27.82001,27.82001
4.73300,4.73300,27.82000,27.82000
4.79583,4.79583,27.81996,27.81996
4.85866,4.85866,27.82003,27.82003
4.92149,4.92149,27.82002,27.82002
4.98433,4.98433,27.82001,27.82001
5.04716,5.04716,27.81996,27.81996
5.10999,5.10999,27.81999,27.81999
5.17282,5.17282,27.82001,27.82001
5.23565,5.23565,27.82002,27.82002
5.29849,5.29849,27.81999,27.81999
5.36132,5.36132,27.81997,27.81997
5.42415,5.42415,27.81996,27.81996
5.48698,5.48698,27.81999,27.81999
5.54981,5.54981,27.81999,27.81999
5.61265,5.61265,27.81996,27.81996
5.67548,5.67548,27.81996,27.81996
5.73831,5.73831,27.81999,27.81999
5.80114,5.80114,27.82001,27.82001
5.86397,5.86397,27.82002,27.82002
5.92680,5.92680,27.82000,27.82000
5.98964,5.98964,27.81998,27.81998
6.05247,6.05247,27.81996,27.81996
6.11530,6.11530,27.82001,27.82001
6.17813,6.17813,27.82002,27.82002
6.24096,6.24096,27.82001,27.82001
0.04864,0.04864,29.46495,29.46495
0.10474,0.10474,29.46499,29.46499
0.16084,0.16084,29.46502,29.46502
0.21694,0.21694,29.46497,29.46497
0.27304,0.27304,29.46505,29.46505
0.32914,0.32914,29.46500,29.46500
0.38524,0.38524,29.46498,29.46498
0.44134,0.44134,29.46498,29.46498
0.49744,0.49744,29.46499,29.46499
0.55354,0.55354,29.46500,29.46500
0.60964,0.60964,29.46495,29.46495
0.66574,0.66574,29.46503,29.46503
0.72184,0.72184,29.46502,29.46502
0.77794,0.77794,29.46497,29.46497
0.83404,0.83404,29.46500,29.46500
0.89014,0.89014,29.46505,29.46505
0.94624,0.94624,29.46497,29.46497
1.00234,1.00234,29.46504,29.46504
1.05844,1.05844,29.46499,29.46499
1.11454,1.11454,29.46498,29.46498
1.17064,1.17064,29.46501,29.46501
1.22674,1.22674,29.46500,29.46500
1.28284,1.28284,29.46497,29.46497
1.33894,1.33894,29.46503,29.46503
1.39504,1.39504,29.46501,29.46501
1.45114,1.45114,29.46498,29.46498
1.50724,1.50724,29.46499,29.46499
1.56334,1.56334,29.46502,29.46502
1.61935,1.61935,29.46495,29.46495
1.67545,1.67545,29.46499,29.46499
1.73155,1.73155,29.46502,29.46502
1.78765,1.78765,29.46497,29.46497
1.84375,1.84375,29.46505,29.46505
1.89985,1.89985,29.46500,29.46500
1.95595,1.95595,29.46498,29.46498
2.01205,2.01205,29.46498,29.46498
2.06815,2.06815,29.46499,29.46499
2.12425,2.12425,29.46500,29.46500
2.18035,2.18035,29.46495,29.46495
2.23645,2.23645,29.46503,29.46503
2.29255,2.29255,29.46502,29.46502
2.34865,2.34865,29.46497,29.46497
2.40475,2.40475,29.46500,29.46500
2.46085,2.46085,29.46505,29.46505
2.51695,2.51695,29.46497,29.46497
2.57305,2.57305,29.46504,29.46504
2.62915,2.62915,29.46499,29.46499
2.68525,2.68525,29.46498,29.46498
2.74135,2.74135,29.46501,29.46501
2.79745,2.79745,29.46500,29.46500
2.85355,2.85355,29.46497,29.46497
2.90965,2.90965,29.46503,29.46503
2.96575,2.96575,29.46501,29.46501
3.02185,3.02185,29.46498,29.46498
3.07794,3.07794,29.46499,29.46499
3.13404,3.13404,29.46502,29.46502
3.19014,3.19014,29.46495,29.46495
3.24624,3.24624,29.46499,29.46499
3.30234,3.30234,29.46502,29.46502
3.35844,3.35844,29.46497,29.46497
3.41454,3.41454,29.46505,29.46505
3.47064,3.47064,29.46500,29.46500
3.52674,3.52674,29.46498,29.46498
3.58284,3.58284,29.46498,29.46498
3.63894,3.63894,29.46499,29.46499
3.69504,3.69504,29.46500,29.46500
3.75114,3.75114,29.46495,29.46495
3.80724,3.80724,29.46503,29.46503
3.86334,3.86334,29.46502,29.46502
3.91944,3.91944,29.46497,29.46497
3.97554,3.97554,29.46500,29.46500
4.03164,4.03164,29.46505,29.46505
4.08774,4.08774,29.46497,29.46497
4.14384,4.14384,29.46504,29.46504
4.19994,4.19994,29.46499,29.46499
4.25604,4.25604,29.46498,29.46498
4.31214,4.31214,29.46501,29.46501
4.36824,4.36824,29.46500,29.46500
4.42434,4.42434,29.46497,29.46497
4.48044,4.48044,29.46503,29.46503
4.53654,4.53654,29.46501,29.46501
4.59264,4.59264,29.46498,29.46498
4.64874,4.64874,29.46499,29.46499
4.70484,4.70484,29.46502,29.46502
4.76105,4.76105,29.46495,29.46495
4.81715,4.81715,29.46499,29.46499
4.87325,4.87325,29.46502,29.46502
4.92935,4.92935,29.46497,29.46497
4.98545,4.98545,29.46505,29.46505
5.04155,5.04155,29.46500,29.46500
5.09765,5.09765,29.46498,29.46498
5.15375,5.15375,29.46498,29.46498
5.20985,5.20985,29.46499,29.46499
5.26595,5.26595,29.46500,29.46500
5.32205,5.32205,29.46495,29.46495
5.37815,5.37815,29.46503,29.46503
5.43425,5.43425,29.46502,29.46502
5.49035,5.49035,29.46497,29.46497
5.54645,5.54645,29.46500,29.46500
5.60255,5.60255,29.46505,29.46505
5.65865,5.65865,29.46497,29.46497
5.71475,5.71475,29.46504,29.46504
5.77085,5.77085,29.46499,29.46499
5.82695,5.82695,29.46498,29.46498
5.88305,5.88305,29.46501,29.46501
5.93915,5.93915,29.46500,29.46500
5.99525,5.99525,29.46497,29.46497
6.05135,6.05135,29.46503,29.46503
6.10745,6.10745,29.46501,29.46501
6.16355,6.16355,29.46498,29.46498
6.21964,6.21964,29.46499,29.46499
6.27574,6.27574,29.46502,29.46502
0.02059,0.02059,31.05999,31.05999
0.07669,0.07669,31.06000,31.06000
0.13279,0.13279,31.05996,31.05996
0.18889,0.18889,31.05998,31.05998
0.24499,0.24499,31.05999,31.05999
0.30109,0.30109,31.06001,31.06001
0.35719,0.35719,31.05995,31.05995
0.41330,0.41330,31.05998,31.05998
0.46940,0.46940,31.05999,31.05999
0.52549,0.52549,31.06000,31.06000
0.58159,0.58159,31.06002,31.06002
0.63769,0.63769,31.06000,31.06000
0.69379,0.69379,31.05999,31.05999
0.74989,0.74989,31.06001,31.06001
0.80599,0.80599,31.06003,31.06003
0.86209,0.86209,31.06004,31.06004
0.91819,0.91819,31.05997,31.05997
0.97429,0.97429,31.06003,31.06003
1.03039,1.03039,31.06001,31.06001
1.08649,1.08649,31.06002,31.06002
1.14259,1.14259,31.06002,31.06002
1.19869,1.19869,31.06002,31.06002
1.25479,1.25479,31.06004,31.06004
1.31089,1.31089,31.05996,31.05996
1.36699,1.36699,31.06003,31.06003
1.42309,1.42309,31.06000,31.06000
1.47919,1.47919,31.06003,31.06003
1.53529,1.53529,31.05998,31.05998
1.59130,1.59130,31.05999,31.05999
1.64740,1.64740,31.06000,31.06000
1.70350,1.70350,31.05996,31.05996
1.75960,1.75960,31.05998,31.05998
1.81570,1.81570,31.05999,31.05999
1.87180,1.87180,31.06001,31.06001
1.92790,1.92790,31.05995,31.05995
1.98400,1.98400,31.05998,31.05998
2.04010,2.04010,31.05999,31.05999
2.09620,2.09620,31.06000,31.06000
2.15230,2.15230,31.06002,31.06002
2.20840,2.20840,31.06000,31.06000
2.26450,2.26450,31.05999,31.05999
2.32060,2.32060,31.06001,31.06001
2.37670,2.37670,31.06003,31.06003
2.43280,2.43280,31.06004,31.06004
2.48890,2.48890,31.05997,31.05997
2.54500,2.54500,31.06003,31.06003
2.60110,2.60110,31.06001,31.06001
2.65720,2.65720,31.06002,31.06002
2.71330,2.71330,31.06002,31.06002
2.76940,2.76940,31.06002,31.06002
2.82550,2.82550,31.06004,31.06004
2.88160,2.88160,31.05996,31.05996
2.93770,2.93770,31.06003,31.06003
2.99380,2.99380,31.06000,31.06000
3.04990,3.04990,31.06003,31.06003
3.10600,3.10600,31.05998,31.05998
3.16209,3.16209,31.05999,31.05999
3.21819,3.21819,31.06000,31.06000
3.27429,3.27429,31.05996,31.05996
3.33039,3.33039,31.05998,31.05998
3.38649,3.38649,31.05999,31.05999
3.44259,3.44259,31.06001,31.06001
3.49869,3.49869,31.05995,31.05995
3.55480,3.55480,31.05998,31.05998
3.61090,3.61090,31.05999,31.05999
3.66699,3.66699,31.06000,31.06000
3.72309,3.72309,31.06002,31.06002
3.77919,3.77919,31.06000,31.06000
3.83529,3.83529,31.05999,31.05999
3.89139,3.89139,31.06001,31.06001
3.94749,3.94749,31.06003,31.06003
4.00359,4.00359,31.06004,31.06004
4.05969,4.05969,31.05997,31.05997
4.11579,4.11579,31.06003,31.06003
4.17189,4.17189,31.06001,31.06001
4.22799,4.22799,31.06002,31.06002
4.28409,4.28409,31.06002,31.06002
4.34019,4.34019,31.06002,31.06002
4.39629,4.39629,31.06004,31.06004
4.45239,4.45239,31.05996,31.05996
4.50849,4.50849,31.06003,31.06003
4.56459,4.56459,31.06000,31.06000
4.62069,4.62069,31.06003,31.06003
4.67679,4.67679,31.05998,31.05998
4.73300,4.73300,31.05999,31.05999
4.78910,4.78910,31.06000,31.06000
4.84520,4.84520,31.05996,31.05996
4.90130,4.90130,31.05998,31.05998
4.95740,4.95740,31.05999,31.05999
5.01350,5.01350,31.06001,31.06001
5.06960,5.06960,31.05995,31.05995
5.12570,5.12570,31.05998,31.05998
5.18180,5.18180,31.05999,31.05999
5.23790,5.23790,31.06000,31.06000
5.29400,5.29400,31.06002,31.06002
5.35010,5.35010,31.06000,31.06000
5.40620,5.40620,31.05999,31.05999
5.46230,5.46230,31.06001,31.06001
5.51840,5.51840,31.06003,31.06003
5.57450,5.57450,31.06004,31.06004
5.63060,5.63060,31.05997,31.05997
5.68670,5.68670,31.06003,31.06003
5.74280,5.74280,31.06001,31.06001
5.79890,5.79890,31.06002,31.06002
5.85500,5.85500,31.06002,31.06002
5.91110,5.91110,31.06002,31.06002
5.96720,5.96720,31.06004,31.06004
6.02330,6.02330,31.05996,31.05996
6.07940,6.07940,31.06003,31.06003
6.13550,6.13550,31.06000,31.06000
6.19160,6.19160,31.06003,31.06003
6.24770,6.24770,31.05998,31.05998
0.02454,0.02454,32.69005,32.69005
0.07363,0.07363,32.68998,32.68998
0.12272,0.12272,32.69004,32.69004
0.17181,0.17181,32.68997,32.68997
0.22089,0.22089,32.69000,32.69000
0.26998,0.26998,32.68996,32.68996
0.31907,0.31907,32.69004,32.69004
0.36816,0.36816,32.68998,32.68998
0.41724,0.41724,32.68997,32.68997
0.46633,0.46633,32.69000,32.69000
0.51542,0.51542,32.68994,32.68994
0.56451,0.56451,32.69005,32.69005
0.61359,0.61359,32.68998,32.68998
0.66268,0.66268,32.68995,32.68995
0.71177,0.71177,32.69002,32.69002
0.76086,0.76086,32.68999,32.68999
0.80994,0.80994,32.68999,32.68999
0.85903,0.85903,32.69002,32.69002
0.90812,0.90812,32.68995,32.68995
0.95720,0.95720,32.68998,32.68998
1.00629,1.00629,32.69005,32.69005
1.05538,1.05538,32.68994,32.68994
1.10447,1.10447,32.69000,32.69000
1.15355,1.15355,32.68997,32.68997
1.20264,1.20264,32.68998,32.68998
1.25173,1.25173,32.69004,32.69004
1.30082,1.30082,32.68996,32.68996
1.34990,1.34990,32.69000,32.69000
1.39899,1.39899,32.68997,32.68997
1.44808,1.44808,32.69004,32.69004
1.49717,1.49717,32.68998,32.68998
1.54625,1.54625,32.69005,32.69005
1.59525,1.59525,32.69005,32.69005
1.64433,1.64433,32.68998,32.68998
1.69342,1.69342,32.69004,32.69004
1.74251,1.74251,32.68997,32.68997
1.79160,1.79160,32.69000,32.69000
1.84068,1.84068,32.68996,32.68996
1.88977,1.88977,32.69004,32.69004
1.93886,1.93886,32.68998,32.68998
1.98795,1.98795,32.68997,32.68997
2.03703,2.03703,32.69000,32.69000
2.08612,2.08612,32.68994,32.68994
2.13521,2.13521,32.69005,32.69005
2.18430,2.18430,32.68998,32.68998
2.23338,2.23338,32.68995,32.68995
2.28247,2.28247,32.69002,32.69002
2.33156,2.33156,32.68999,32.68999
2.38064,2.38064,32.68999,32.68999
2.42973,2.42973,32.69002,32.69002
2.47882,2.47882,32.68995,32.68995
2.52791,2.52791,32.68998,32.68998
2.57699,2.57699,32.69005,32.69005
2.62608,2.62608,32.68994,32.68994
2.67517,2.67517,32.69000,32.69000
2.72426,2.72426,32.68997,32.68997
2.77334,2.77334,32.68998,32.68998
2.82243,2.82243,32.69004,32.69004
2.87152,2.87152,32.68996,32.68996
2.92061,2.92061,32.69000,32.69000
2.96969,2.96969,32.68997,32.68997
3.01878,3.01878,32.69004,32.69004
3.06787,3.06787,32.68998,32.68998
3.11696,3.11696,32.69005,32.69005
3.16604,3.16604,32.69005,32.69005
3.21513,3.21513,32.68998,32.68998
3.26422,3.26422,32.69004,32.69004
3.31331,3.31331,32.68997,32.68997
3.36239,3.36239,32.69000,32.69000
3.41148,3.41148,32.68996,32.68996
3.46057,3.46057,32.69004,32.69004
3.50966,3.50966,32.68998,32.68998
3.55874,3.55874,32.68997,32.68997
3.60783,3.60783,32.69000,32.69000
3.65692,3.65692,32.68994,32.68994
3.70601,3.70601,32.69005,32.69005
3.75509,3.75509,32.68998,32.68998
3.80418,3.80418,32.68995,32.68995
3.85327,3.85327,32.69002,32.69002
3.90236,3.90236,32.68999,32.68999
3.95144,3.95144,32.68999,32.68999
4.00053,4.00053,32.69002,32.69002
4.04962,4.04962,32.68995,32.68995
4.09870,4.09870,32.68998,32.68998
4.14779,4.14779,32.69005,32.69005
4.19688,4.19688,32.68994,32.68994
4.24597,4.24597,32.69000,32.69000
4.29505,4.29505,32.68997,32.68997
4.34414,4.34414,32.68998,32.68998
4.39323,4.39323,32.69004,32.69004
4.44232,4.44232,32.68996,32.68996
4.49140,4.49140,32.69000,32.69000
